,entry1,entry2,arrow,hsa
11732,34,25,activation,hsa04720
11733,24,14,activation,hsa04720
11734,21,41,activation,hsa04720
11735,41,40,activation,hsa04720
11736,40,42,activation,hsa04720
11737,28,32,activation,hsa04720
11738,21,32,activation,hsa04720
11739,28,39,activation,hsa04720
11740,25,26,activation,hsa04720
11741,14,15,activation,hsa04720
11742,39,30,inhibition,hsa04720
11743,30,21,inhibition,hsa04720
11744,23,39,inhibition,hsa04720
11745,15,26,binding/association,hsa04720
11746,32,27,indirect effect,hsa04720
11747,12,27,indirect effect,hsa04720
11748,21,34,indirect effect,hsa04720
11749,22,32,activation,hsa04720
11750,22,27,activation,hsa04720
11751,22,41,activation,hsa04720
11752,11,158,binding/association,hsa04721
11753,91,87,binding/association,hsa04721
11754,192,190,binding/association,hsa04721
11755,192,191,binding/association,hsa04721
11756,90,88,binding/association,hsa04721
11757,186,87,binding/association,hsa04721
11758,87,93,binding/association,hsa04721
11759,164,165,binding/association,hsa04721
11760,31,4,activation,hsa04722
11761,8,5,activation,hsa04722
11762,9,5,activation,hsa04722
11763,10,4,activation,hsa04722
11764,10,5,activation,hsa04722
11765,10,6,activation,hsa04722
11766,31,32,activation,hsa04722
11767,8,32,activation,hsa04722
11768,9,32,activation,hsa04722
11769,10,32,activation,hsa04722
11770,4,96,activation,hsa04722
11771,4,71,activation,hsa04722
11772,96,55,binding/association,hsa04722
11773,71,55,binding/association,hsa04722
11774,55,56,binding/association,hsa04722
11775,56,57,activation,hsa04722
11776,57,59,activation,hsa04722
11777,59,35,activation,hsa04722
11778,35,52,activation,hsa04722
11779,52,53,activation,hsa04722
11780,53,69,activation,hsa04722
11781,4,149,activation,hsa04722
11782,4,150,activation,hsa04722
11783,5,149,activation,hsa04722
11784,5,150,activation,hsa04722
11785,6,149,activation,hsa04722
11786,6,150,activation,hsa04722
11787,149,23,binding/association,hsa04722
11788,150,23,binding/association,hsa04722
11789,23,44,binding/association,hsa04722
11790,44,34,activation,hsa04722
11791,34,37,activation,hsa04722
11792,37,35,activation,hsa04722
11793,52,34,inhibition,hsa04722
11794,53,34,inhibition,hsa04722
11795,52,99,activation,hsa04722
11796,99,69,activation,hsa04722
11797,34,141,activation,hsa04722
11798,141,136,activation,hsa04722
11799,136,137,activation,hsa04722
11800,137,53,activation,hsa04722
11801,132,131,activation,hsa04722
11802,131,69,activation,hsa04722
11803,4,23,binding/association,hsa04722
11804,5,23,binding/association,hsa04722
11805,6,23,binding/association,hsa04722
11806,4,152,binding/association,hsa04722
11807,5,152,binding/association,hsa04722
11808,6,152,binding/association,hsa04722
11809,4,20,activation,hsa04722
11810,5,20,activation,hsa04722
11811,6,20,activation,hsa04722
11812,20,60,binding/association,hsa04722
11813,60,11,binding/association,hsa04722
11814,11,33,compound,hsa04722
11815,33,65,activation,hsa04722
11816,65,66,dissociation,hsa04722
11817,11,78,compound,hsa04722
11818,78,33,activation,hsa04722
11819,33,64,inhibition,hsa04722
11820,33,62,inhibition,hsa04722
11821,33,63,inhibition,hsa04722
11822,20,23,binding/association,hsa04722
11823,23,58,binding/association,hsa04722
11824,58,11,binding/association,hsa04722
11825,34,11,activation,hsa04722
11826,4,128,activation,hsa04722
11827,5,128,activation,hsa04722
11828,6,128,activation,hsa04722
11829,128,11,activation,hsa04722
11830,4,109,binding/association,hsa04722
11831,5,109,binding/association,hsa04722
11832,6,109,binding/association,hsa04722
11833,4,12,activation,hsa04722
11834,5,12,activation,hsa04722
11835,6,12,activation,hsa04722
11836,12,28,compound,hsa04722
11837,28,35,activation,hsa04722
11838,12,181,compound,hsa04722
11839,181,103,activation,hsa04722
11840,103,104,activation,hsa04722
11841,32,145,binding/association,hsa04722
11842,145,114,activation,hsa04722
11843,32,114,inhibition,hsa04722
11844,32,165,binding/association,hsa04722
11845,32,164,binding/association,hsa04722
11846,32,162,binding/association,hsa04722
11847,32,163,binding/association,hsa04722
11848,162,163,ubiquitination,hsa04722
11849,32,156,activation,hsa04722
11850,32,157,activation,hsa04722
11851,156,122,activation,hsa04722
11852,156,126,activation,hsa04722
11853,157,122,activation,hsa04722
11854,157,126,activation,hsa04722
11855,122,154,activation,hsa04722
11856,126,154,activation,hsa04722
11857,154,113,activation,hsa04722
11858,113,125,activation,hsa04722
11859,113,115,activation,hsa04722
11860,115,216,activation,hsa04722
11861,159,115,inhibition,hsa04722
11862,162,113,activation,hsa04722
11863,32,166,activation,hsa04722
11864,166,174,binding/association,hsa04722
11865,32,167,binding/association,hsa04722
11866,32,168,binding/association,hsa04722
11867,32,170,binding/association,hsa04722
11868,235,176,activation,hsa04722
11869,176,227,activation,hsa04722
11870,227,209,dissociation,hsa04722
11871,32,94,binding/association,hsa04722
11872,34,132,activation,hsa04722
11873,32,11,compound,hsa04722
11874,69,180,expression,hsa04722
11875,64,82,expression,hsa04722
11876,25,26,activation,hsa04723
11877,28,32,activation,hsa04723
11878,34,35,activation,hsa04723
11879,29,35,activation,hsa04723
11880,144,161,activation,hsa04723
11881,144,128,activation,hsa04723
11882,128,25,activation,hsa04723
11883,26,29,activation,hsa04723
11884,130,116,activation,hsa04723
11885,193,116,activation,hsa04723
11886,116,120,activation,hsa04723
11887,120,165,activation,hsa04723
11888,120,230,activation,hsa04723
11889,120,42,inhibition,hsa04723
11890,120,174,inhibition,hsa04723
11891,121,207,inhibition,hsa04723
11892,121,118,inhibition,hsa04723
11893,201,117,activation,hsa04723
11894,131,117,activation,hsa04723
11895,117,121,activation,hsa04723
11896,121,216,activation,hsa04723
11897,121,180,activation,hsa04723
11898,207,213,activation,hsa04723
11899,213,215,activation,hsa04723
11900,242,240,,hsa04723
11901,241,240,,hsa04723
11902,240,239,,hsa04723
11903,245,247,,hsa04723
11904,247,246,,hsa04723
11905,246,238,inhibition,hsa04723
11906,239,245,,hsa04723
11907,160,44,activation,hsa04724
11908,160,193,activation,hsa04724
11909,160,174,activation,hsa04724
11910,160,45,activation,hsa04724
11911,160,29,activation,hsa04724
11912,160,30,activation,hsa04724
11913,160,31,activation,hsa04724
11914,160,32,activation,hsa04724
11915,160,33,activation,hsa04724
11916,160,34,activation,hsa04724
11917,160,28,activation,hsa04724
11918,45,90,activation,hsa04724
11919,174,90,activation,hsa04724
11920,172,90,activation,hsa04724
11921,90,171,activation,hsa04724
11922,46,92,activation,hsa04724
11923,92,91,activation,hsa04724
11924,45,108,activation,hsa04724
11925,32,31,activation,hsa04724
11926,32,83,activation,hsa04724
11927,97,32,activation,hsa04724
11928,32,64,activation,hsa04724
11929,64,65,activation,hsa04724
11930,65,74,activation,hsa04724
11931,74,78,activation,hsa04724
11932,65,75,activation,hsa04724
11933,75,81,activation,hsa04724
11934,80,81,activation,hsa04724
11935,81,198,activation,hsa04724
11936,81,199,activation,hsa04724
11937,81,202,activation,hsa04724
11938,32,61,activation,hsa04724
11939,61,62,activation,hsa04724
11940,62,67,activation,hsa04724
11941,67,63,activation,hsa04724
11942,33,158,activation,hsa04724
11943,34,158,activation,hsa04724
11944,28,158,activation,hsa04724
11945,90,46,inhibition,hsa04724
11946,90,116,inhibition,hsa04724
11947,171,116,inhibition,hsa04724
11948,158,62,inhibition,hsa04724
11949,31,209,binding/association,hsa04724
11950,209,210,binding/association,hsa04724
11951,210,211,binding/association,hsa04724
11952,211,213,binding/association,hsa04724
11953,213,212,binding/association,hsa04724
11954,212,32,binding/association,hsa04724
11955,32,205,binding/association,hsa04724
11956,205,206,binding/association,hsa04724
11957,206,78,binding/association,hsa04724
11958,107,147,activation,hsa04725
11959,107,115,activation,hsa04725
11960,147,142,activation,hsa04725
11961,115,142,activation,hsa04725
11962,107,162,activation,hsa04725
11963,107,164,activation,hsa04725
11964,107,108,activation,hsa04725
11965,107,109,activation,hsa04725
11966,107,25,activation,hsa04725
11967,107,26,activation,hsa04725
11968,107,27,activation,hsa04725
11969,107,24,activation,hsa04725
11970,108,38,activation,hsa04725
11971,109,38,activation,hsa04725
11972,25,38,activation,hsa04725
11973,38,39,activation,hsa04725
11974,39,45,activation,hsa04725
11975,39,46,activation,hsa04725
11976,45,49,activation,hsa04725
11977,51,52,activation,hsa04725
11978,46,52,activation,hsa04725
11979,26,105,activation,hsa04725
11980,27,105,activation,hsa04725
11981,105,195,activation,hsa04725
11982,105,175,activation,hsa04725
11983,178,179,activation,hsa04725
11984,36,40,activation,hsa04725
11985,40,37,activation,hsa04725
11986,37,54,activation,hsa04725
11987,37,36,activation,hsa04725
11988,54,137,activation,hsa04725
11989,54,193,activation,hsa04725
11990,193,150,activation,hsa04725
11991,24,189,activation,hsa04725
11992,189,150,activation,hsa04725
11993,151,152,activation,hsa04725
11994,37,134,activation,hsa04725
11995,134,135,activation,hsa04725
11996,142,65,inhibition,hsa04725
11997,105,36,inhibition,hsa04725
11998,137,134,activation,hsa04725
11999,150,151,activation,hsa04725
12000,175,176,activation,hsa04725
12001,176,177,activation,hsa04725
12002,177,178,activation,hsa04725
12003,148,27,activation,hsa04726
12004,27,135,activation,hsa04726
12005,135,136,activation,hsa04726
12006,136,142,activation,hsa04726
12007,142,141,activation,hsa04726
12008,143,138,activation,hsa04726
12009,55,117,activation,hsa04726
12010,117,120,activation,hsa04726
12011,117,37,activation,hsa04726
12012,37,38,activation,hsa04726
12013,46,50,activation,hsa04726
12014,52,53,activation,hsa04726
12015,47,53,activation,hsa04726
12016,37,119,activation,hsa04726
12017,55,125,activation,hsa04726
12018,55,25,activation,hsa04726
12019,25,34,activation,hsa04726
12020,34,35,activation,hsa04726
12021,39,36,activation,hsa04726
12022,97,39,activation,hsa04726
12023,92,93,activation,hsa04726
12024,103,93,activation,hsa04726
12025,93,166,activation,hsa04726
12026,172,170,activation,hsa04726
12027,173,167,activation,hsa04726
12028,93,180,inhibition,hsa04726
12029,170,168,inhibition,hsa04726
12030,154,35,inhibition,hsa04726
12031,197,198,activation,hsa04726
12032,198,199,activation,hsa04726
12033,178,197,activation,hsa04726
12034,178,171,activation,hsa04726
12035,178,170,activation,hsa04726
12036,55,92,activation,hsa04726
12037,55,103,activation,hsa04726
12038,93,181,activation,hsa04726
12039,93,35,inhibition,hsa04726
12040,169,170,activation,hsa04726
12041,199,169,activation,hsa04726
12042,171,169,inhibition,hsa04726
12043,79,106,activation,hsa04727
12044,116,119,activation,hsa04727
12045,119,117,activation,hsa04727
12046,23,72,activation,hsa04727
12047,72,90,activation,hsa04727
12048,106,116,inhibition,hsa04727
12049,106,48,inhibition,hsa04727
12050,72,147,inhibition,hsa04727
12051,142,146,binding/association,hsa04727
12052,129,128,binding/association,hsa04727
12053,128,130,binding/association,hsa04727
12054,132,131,binding/association,hsa04727
12055,131,133,binding/association,hsa04727
12056,75,124,binding/association,hsa04727
12057,72,32,inhibition,hsa04727
12058,35,79,activation,hsa04727
12059,35,75,activation,hsa04727
12060,35,154,activation,hsa04727
12061,35,23,activation,hsa04727
12062,55,159,activation,hsa04728
12063,159,60,activation,hsa04728
12064,55,125,activation,hsa04728
12065,55,115,activation,hsa04728
12066,55,24,activation,hsa04728
12067,55,116,activation,hsa04728
12068,55,92,activation,hsa04728
12069,115,37,activation,hsa04728
12070,37,38,activation,hsa04728
12071,38,46,activation,hsa04728
12072,46,50,activation,hsa04728
12073,38,47,activation,hsa04728
12074,52,179,activation,hsa04728
12075,52,53,activation,hsa04728
12076,47,53,activation,hsa04728
12077,52,103,activation,hsa04728
12078,115,34,activation,hsa04728
12079,24,37,activation,hsa04728
12080,24,34,activation,hsa04728
12081,34,35,activation,hsa04728
12082,35,39,activation,hsa04728
12083,39,36,activation,hsa04728
12084,36,103,activation,hsa04728
12085,36,104,activation,hsa04728
12086,36,105,activation,hsa04728
12087,53,123,activation,hsa04728
12088,105,123,activation,hsa04728
12089,179,145,activation,hsa04728
12090,104,153,inhibition,hsa04728
12091,145,104,inhibition,hsa04728
12092,153,181,inhibition,hsa04728
12093,145,181,inhibition,hsa04728
12094,153,196,inhibition,hsa04728
12095,153,195,inhibition,hsa04728
12096,36,171,inhibition,hsa04728
12097,36,181,activation,hsa04728
12098,36,196,activation,hsa04728
12099,36,195,activation,hsa04728
12100,116,93,activation,hsa04728
12101,93,163,activation,hsa04728
12102,92,93,activation,hsa04728
12103,92,218,activation,hsa04728
12104,93,162,inhibition,hsa04728
12105,93,171,inhibition,hsa04728
12106,98,196,inhibition,hsa04728
12107,98,219,inhibition,hsa04728
12108,98,220,activation,hsa04728
12109,125,112,inhibition,hsa04728
12110,93,35,inhibition,hsa04728
12111,93,38,activation,hsa04728
12112,179,146,activation,hsa04728
12113,115,217,binding/association,hsa04728
12114,149,97,inhibition,hsa04728
12115,97,98,inhibition,hsa04728
12116,55,50,,hsa04730
12117,66,50,,hsa04730
12118,59,50,,hsa04730
12119,23,40,,hsa04730
12120,37,40,,hsa04730
12121,30,53,compound,hsa04730
12122,53,56,compound,hsa04730
12123,26,41,compound,hsa04730
12124,35,41,compound,hsa04730
12125,35,67,compound,hsa04730
12126,41,57,compound,hsa04730
12127,57,45,compound,hsa04730
12128,24,45,compound,hsa04730
12129,24,57,compound,hsa04730
12130,21,67,compound,hsa04730
12131,21,41,compound,hsa04730
12132,25,41,compound,hsa04730
12133,30,63,compound,hsa04730
12134,56,58,activation,hsa04730
12135,63,62,activation,hsa04730
12136,62,61,activation,hsa04730
12137,61,60,activation,hsa04730
12138,66,54,activation,hsa04730
12139,54,26,activation,hsa04730
12140,60,26,activation,hsa04730
12141,66,36,activation,hsa04730
12142,36,35,activation,hsa04730
12143,59,65,activation,hsa04730
12144,65,41,activation,hsa04730
12145,37,22,activation,hsa04730
12146,22,21,activation,hsa04730
12147,37,29,activation,hsa04730
12148,29,25,activation,hsa04730
12149,51,44,activation,hsa04730
12150,44,28,activation,hsa04730
12151,52,43,activation,hsa04730
12152,43,27,activation,hsa04730
12153,58,64,inhibition,hsa04730
12154,64,61,inhibition,hsa04730
12155,64,60,inhibition,hsa04730
12156,64,41,inhibition,hsa04730
12157,18,16,activation,hsa04740
12158,16,17,activation,hsa04740
12159,17,12,activation,hsa04740
12160,12,19,activation,hsa04740
12161,13,20,activation,hsa04740
12162,31,29,activation,hsa04740
12163,29,37,activation,hsa04740
12164,29,32,activation,hsa04740
12165,105,31,activation,hsa04740
12166,49,44,activation,hsa04740
12167,44,48,activation,hsa04740
12168,48,42,activation,hsa04740
12169,42,47,activation,hsa04740
12170,42,87,activation,hsa04740
12171,78,76,activation,hsa04740
12172,76,92,activation,hsa04740
12173,76,79,activation,hsa04740
12174,51,49,inhibition,hsa04740
12175,50,49,inhibition,hsa04740
12176,47,49,inhibition,hsa04740
12177,43,48,inhibition,hsa04740
12178,111,48,inhibition,hsa04740
12179,45,87,inhibition,hsa04740
12180,45,43,activation,hsa04740
12181,45,46,activation,hsa04740
12182,76,99,activation,hsa04740
12183,107,105,activation,hsa04740
12184,96,45,activation,hsa04740
12185,176,47,activation,hsa04742
12186,21,106,binding/association,hsa04742
12187,36,192,activation,hsa04742
12188,37,192,activation,hsa04742
12189,173,192,activation,hsa04742
